,0.5km지하철,1.0km지하철,1.5km지하철
1661,0,1,3
1662,0,0,3
1663,1,1,4
1664,0,4,4
1665,0,1,2
1666,0,1,2
1667,0,1,2
1668,0,0,1
1669,0,0,0
1670,0,2,4
1671,0,2,2
1672,0,0,1
1673,0,0,2
1674,0,1,2
1675,0,0,2
1676,0,0,1
1677,0,0,1
1678,0,1,2
1679,0,1,3
1680,1,3,4
1681,2,2,6
1682,3,3,4
1683,0,0,2
1684,1,1,2
1685,0,1,2
1686,0,1,2
1687,0,4,4
1688,0,1,1
1689,1,1,2
1690,1,1,2
1691,0,0,0
1692,0,1,3
1693,0,0,0
1694,2,2,4
1695,0,1,3
1696,0,0,2
1697,0,0,2
1698,2,2,6
1699,1,1,4
1700,0,1,2
1701,0,1,4
1702,0,0,1
1703,1,2,2
1704,0,0,2
1705,0,0,2
1706,0,1,2
1707,1,3,6
1708,1,2,3
1709,1,3,5
1710,0,2,3
1711,0,0,1
1712,3,3,4
1713,0,1,2
1714,0,3,6
1715,0,1,2
1716,1,4,4
1717,1,1,4
1718,0,0,1
1719,0,0,2
1720,0,1,2
1721,0,1,1
1722,0,0,2
1723,1,1,2
1724,0,1,2
1725,0,0,1
1726,0,0,1
1727,0,4,4
1728,1,2,2
1729,0,0,1
1730,0,3,6
1731,0,1,2
1732,0,0,1
1733,1,1,2
1734,0,0,1
1735,0,2,4
1736,1,4,4
1737,0,1,2
1738,0,0,2
1739,0,1,2
1740,0,0,2
1741,0,1,2
1742,0,0,3
1743,0,0,1
1744,0,1,3
1745,0,0,1
1746,0,1,5
1747,0,1,1
1748,1,1,2
1749,0,0,1
1750,1,2,3
1751,0,0,3
1752,0,0,1
1753,0,1,2
1754,0,0,2
1755,3,4,5
1756,2,2,6
1757,0,2,4
1758,2,2,4
1759,1,2,2
1760,0,0,1
1761,1,2,2
1762,0,1,2
1763,1,1,2
1764,0,3,4
1765,0,1,2
1766,1,2,2
1767,0,0,3
1768,0,0,0
1769,0,0,1
1770,1,2,4
1771,2,2,6
1772,0,1,2
1773,2,2,2
1774,3,4,5
1775,0,1,2
1776,1,3,4
1777,0,0,2
1778,0,1,2
1779,0,3,4
1780,1,2,2
1781,0,3,4
1782,0,0,1
1783,0,0,2
1784,0,0,1
1785,0,1,2
1786,0,0,0
1787,2,2,4
1788,0,1,2
1789,1,2,3
1790,0,3,5
1791,0,3,4
1792,0,0,1
1793,0,0,1
1794,1,4,4
1795,1,1,2
1796,0,2,3
1797,0,1,2
1798,1,1,3
1799,1,3,4
1800,0,0,3
1801,1,2,2
1802,1,3,4
1803,1,1,4
1804,1,4,4
1805,0,2,3
1806,0,1,1
1807,1,1,3
1808,0,1,1
1809,0,1,1
1810,1,4,4
1811,1,2,5
1812,0,0,1
1813,1,1,2
1814,1,1,2
1815,0,0,2
1816,0,3,4
1817,1,4,4
1818,0,0,1
1819,1,2,2
1820,0,0,3
1821,0,0,1
1822,1,2,3
1823,1,4,4
1824,0,0,1
1825,0,0,2
1826,0,0,1
1827,0,0,2
1828,1,2,2
1829,0,2,3
1830,0,0,1
1831,0,1,2
1832,0,1,2
1833,0,0,1
1834,0,0,2
1835,0,0,2
1836,0,0,0
1837,0,1,2
1838,0,0,3
1839,1,1,2
1840,1,3,5
1841,2,2,4
1842,1,1,2
1843,0,2,2
1844,1,1,2
1845,1,2,2
1846,0,0,1
1847,0,1,2
1848,1,3,4
1849,1,3,5
1850,0,2,2
1851,1,2,2
1852,1,3,4
1853,1,3,4
1854,2,2,6
1855,0,1,2
1856,0,0,2
1857,2,4,4
1858,0,1,5
1859,0,2,2
1860,0,0,1
1861,0,1,2
1862,0,1,2
1863,0,0,2
1864,1,3,5
1865,0,0,2
1866,1,2,2
1867,1,2,3
1868,0,0,2
1869,0,0,3
1870,1,3,4
1871,0,1,1
1872,2,2,6
1873,2,2,5
1874,0,0,1
1875,0,0,1
1876,0,1,2
1877,0,1,2
1878,0,1,5
1879,2,2,6
1880,0,0,1
1881,2,2,4
1882,1,3,5
1883,0,3,4
1884,0,0,1
1885,0,0,3
1886,1,4,4
1887,1,3,4
1888,2,4,4
1889,2,2,4
1890,2,2,2
1891,0,1,2
1892,0,1,3
1893,2,2,6
1894,1,4,4
1895,2,2,6
1896,1,2,2
1897,0,2,2
1898,0,1,1
1899,0,1,5
1900,0,1,2
1901,0,1,2
1902,3,4,5
1903,0,0,0
1904,0,1,3
1905,0,0,1
1906,0,3,6
1907,0,1,2
1908,0,1,2
1909,1,1,2
1910,1,2,3
1911,0,1,2
1912,0,4,4
1913,2,2,6
1914,1,3,5
1915,1,3,5
1916,1,1,2
1917,0,1,2
1918,0,1,2
1919,0,1,2
1920,0,1,2
1921,0,1,1
1922,2,2,6
1923,0,2,2
1924,1,1,4
1925,0,1,1
1926,1,4,4
1927,1,1,2
1928,2,2,4
1929,0,2,5
1930,0,1,2
1931,0,1,2
1932,1,3,5
1933,1,1,3
1934,0,0,1
1935,3,3,4
1936,0,1,1
1937,0,1,1
1938,0,1,1
1939,0,1,3
1940,0,1,2
1941,0,3,4
1942,1,2,2
1943,0,0,1
1944,0,1,1
1945,1,2,3
1946,0,2,2
1947,0,0,3
1948,1,2,3
1949,0,0,2
1950,0,2,3
1951,0,2,3
1952,1,1,4
1953,0,0,2
1954,1,1,4
1955,0,3,3
1956,0,3,6
1957,0,1,3
1958,1,3,5
1959,0,0,2
1960,1,2,2
1961,0,0,1
1962,1,3,5
1963,0,1,1
1964,0,0,2
1965,1,1,2
1966,0,2,4
1967,0,3,4
1968,2,4,4
1969,1,1,3
1970,0,1,2
1971,2,2,6
1972,2,2,5
1973,0,3,6
1974,0,2,2
1975,0,3,5
1976,0,0,2
1977,0,0,2
1978,0,1,2
1979,0,1,2
1980,0,0,3
1981,2,3,4
1982,1,4,4
1983,0,1,1
1984,0,2,2
1985,0,1,2
1986,0,0,2
1987,0,2,2
1988,0,2,2
1989,0,2,2
1990,0,2,2
1991,0,2,2
1992,0,2,2
1993,0,2,2
1994,0,2,2
1995,0,2,2
1996,0,2,2
1997,0,2,2
1998,0,2,2
1999,0,2,2
2000,0,2,2
2001,0,2,2
2002,0,2,2
2003,0,2,2
2004,0,2,2
2005,0,2,2
2006,0,2,2
2007,0,2,2
2008,0,2,2
2009,0,2,2
2010,0,2,2
2011,0,2,2
2012,0,2,2
2013,0,2,2
2014,0,2,2
2015,0,2,2
2016,0,2,2
2017,0,2,2
2018,0,2,2
2019,0,2,2
2020,0,2,2
2021,0,2,2
2022,0,2,2
2023,0,2,2
2024,0,2,2
2025,0,2,2
2026,0,2,2
2027,0,2,2
2028,0,2,2
2029,0,2,2
2030,0,2,2
2031,0,2,2
2032,0,2,2
2033,0,2,2
2034,0,2,2
2035,0,2,2
2036,0,1,2
2037,2,2,4
2038,0,0,2
2039,0,0,2
2040,0,1,2
2041,3,3,4
2042,1,2,2
2043,0,0,2
2044,0,0,3
2045,2,2,2
2046,0,1,2
2047,1,1,2
2048,0,1,2
2049,2,2,6
2050,1,2,2
2051,1,2,2
2052,1,2,2
2053,1,2,2
2054,0,0,3
2055,0,0,3
2056,1,3,5
2057,0,0,1
2058,1,4,4
2059,0,1,2
2060,0,0,2
2061,1,1,2
2062,1,3,6
2063,1,3,4
2064,1,1,2
2065,0,2,4
2066,0,0,2
2067,0,0,1
2068,0,0,3
2069,0,0,2
2070,2,2,2
2071,0,0,1
2072,0,1,3
2073,1,2,2
2074,0,1,2
2075,1,1,2
2076,0,0,2
2077,0,1,2
2078,1,4,4
2079,0,1,3
2080,1,1,4
2081,0,2,3
2082,0,0,3
2083,0,1,3
2084,0,0,2
2085,1,3,5
2086,2,2,6
2087,1,2,2
2088,0,0,3
2089,1,2,3
2090,1,1,3
2091,1,4,4
2092,0,1,2
2093,1,1,2
2094,1,4,4
2095,1,1,4
2096,1,1,2
2097,0,1,2
2098,0,0,3
2099,0,1,5
2100,0,3,4
2101,0,2,2
2102,1,1,2
2103,1,1,2
2104,0,0,5
2105,0,0,1
2106,1,3,5
2107,0,1,2
2108,0,0,1
2109,0,0,1
2110,0,1,3
2111,1,4,4
2112,0,0,1
2113,0,0,1
2114,0,0,1
2115,0,0,1
2116,0,0,1
2117,0,0,1
2118,0,0,1
2119,0,0,1
2120,0,0,1
2121,0,0,1
2122,0,0,1
2123,0,0,1
2124,0,0,1
2125,0,0,1
2126,0,0,1
2127,0,0,1
2128,0,0,1
2129,0,0,1
2130,0,0,1
2131,0,0,1
2132,0,0,2
2133,0,0,3
2134,1,3,5
2135,0,1,3
2136,0,0,1
2137,0,1,2
2138,0,0,1
2139,1,1,3
2140,1,1,2
2141,0,0,1
2142,1,4,4
2143,0,1,3
2144,1,1,2
2145,0,0,1
2146,1,3,4
2147,0,0,1
2148,0,0,2
2149,1,2,2
2150,0,2,2
2151,0,2,2
2152,1,2,3
2153,0,2,2
2154,0,0,2
2155,0,1,1
2156,0,0,1
2157,0,0,1
2158,0,0,1
2159,1,4,4
2160,2,2,4
2161,1,4,4
2162,0,0,2
2163,1,3,4
2164,3,4,5
2165,0,1,2
2166,0,0,1
2167,0,0,1
2168,0,0,1
2169,1,1,2
2170,1,3,4
2171,2,2,5
2172,2,4,4
2173,0,0,2
2174,1,1,3
2175,0,0,3
2176,0,1,2
2177,0,0,1
2178,2,2,4
2179,2,2,5
2180,0,1,1
2181,0,0,2
2182,0,0,1
2183,0,0,1
2184,0,2,3
2185,0,4,4
2186,1,2,2
2187,0,0,2
2188,0,2,4
2189,0,0,3
2190,0,0,2
2191,0,1,2
2192,0,0,1
2193,0,2,2
2194,0,0,2
2195,2,2,6
2196,2,2,6
2197,0,2,3
2198,0,0,2
2199,0,1,1
2200,0,1,1
2201,0,1,3
2202,0,1,2
2203,0,1,3
2204,0,0,2
2205,1,4,4
2206,2,2,6
2207,0,0,3
2208,1,3,4
2209,1,2,3
2210,0,1,1
2211,0,0,1
2212,0,0,2
2213,0,1,1
2214,0,1,2
2215,0,1,2
2216,1,4,4
2217,0,1,1
2218,2,2,6
2219,0,1,1
2220,1,3,4
2221,0,1,1
2222,0,1,1
2223,0,1,1
2224,0,1,3
2225,0,1,1
2226,0,1,1
2227,0,1,2
2228,1,2,2
2229,1,3,4
2230,0,0,0
2231,0,1,2
2232,0,1,1
2233,0,0,0
2234,0,1,1
2235,0,0,2
2236,0,1,1
2237,0,0,1
2238,1,4,4
2239,0,1,1
2240,0,2,2
2241,0,1,1
2242,1,1,2
2243,0,2,2
2244,0,2,2
2245,0,1,1
2246,1,1,4
2247,1,1,4
2248,0,0,3
2249,0,1,1
2250,2,2,6
2251,0,0,1
2252,0,0,2
2253,0,1,1
2254,0,0,3
2255,0,2,2
2256,0,1,3
2257,1,1,2
2258,0,0,3
2259,0,1,2
2260,1,2,2
2261,0,1,1
2262,0,1,1
2263,0,0,1
2264,0,2,4
2265,0,0,1
2266,0,2,4
2267,0,1,1
2268,0,1,1
2269,0,1,1
2270,0,1,1
2271,0,1,1
2272,0,1,1
2273,0,1,1
2274,0,1,1
2275,0,1,1
2276,0,1,5
2277,1,2,2
2278,1,1,4
2279,0,1,1
2280,0,1,1
2281,0,1,1
2282,0,1,1
2283,1,1,2
2284,0,0,2
2285,2,2,5
2286,2,4,4
2287,0,3,4
2288,0,1,1
2289,1,3,4
2290,0,1,1
2291,0,1,1
2292,0,0,3
2293,0,3,4
2294,1,1,2
2295,0,1,5
2296,1,3,4
2297,0,3,4
2298,1,1,4
2299,0,1,1
2300,1,2,3
2301,0,0,2
2302,0,3,4
2303,1,4,4
2304,0,1,2
2305,0,1,2
2306,0,1,3
2307,0,2,2
2308,0,0,2
2309,0,0,5
2310,0,0,1
2311,0,0,1
2312,1,1,2
2313,0,1,2
2314,0,2,4
2315,0,0,3
2316,0,0,2
2317,1,1,4
2318,0,0,2
2319,0,0,2
2320,0,0,2
2321,0,2,4
2322,1,2,3
2323,1,2,3
2324,3,3,4
2325,0,3,4
2326,0,1,3
2327,1,1,2
2328,0,0,1
2329,0,2,3
2330,0,1,2
2331,1,2,4
2332,0,0,2
2333,0,0,1
2334,0,0,2
2335,1,1,2
2336,2,3,6
2337,1,4,4
2338,0,2,4
2339,0,1,5
2340,0,0,3
2341,0,0,5
2342,1,1,3
2343,1,2,2
2344,1,1,4
2345,0,1,3
2346,0,0,2
2347,1,2,2
2348,0,0,2
2349,0,0,2
2350,0,0,2
2351,0,0,2
2352,0,0,2
2353,2,2,2
2354,0,0,1
2355,0,1,3
2356,0,0,1
2357,0,0,1
2358,0,0,1
2359,0,0,1
2360,1,3,5
2361,0,2,2
2362,0,1,2
2363,1,1,2
2364,2,2,4
2365,0,2,4
2366,0,1,2
2367,1,2,3
2368,0,0,2
2369,1,1,2
2370,0,1,2
2371,0,2,3
2372,2,2,6
2373,1,4,4
2374,0,1,5
2375,0,0,2
2376,1,3,4
2377,0,0,2
2378,0,0,2
2379,1,2,3
2380,0,1,2
2381,1,2,4
2382,0,0,0
2383,1,3,5
2384,1,1,2
2385,2,4,4
2386,2,2,4
2387,0,1,2
2388,0,1,1
2389,0,0,2
2390,0,1,2
2391,2,2,4
2392,2,2,4
2393,0,1,3
2394,0,0,2
2395,0,1,2
2396,1,3,4
2397,0,0,1
2398,0,0,0
2399,0,0,2
2400,0,0,1
2401,1,4,4
2402,0,0,2
2403,0,3,4
2404,1,2,2
2405,2,3,6
2406,0,2,3
2407,0,0,2
2408,1,4,4
2409,1,4,4
2410,0,1,2
2411,0,0,1
2412,0,1,1
2413,0,0,1
2414,0,1,1
2415,0,0,2
2416,0,1,2
2417,0,1,2
2418,2,2,5
2419,0,1,2
2420,0,0,1
2421,0,2,3
2422,0,0,1
2423,0,0,2
2424,0,3,3
2425,0,1,2
2426,1,1,2
2427,0,0,2
2428,1,1,4
2429,0,3,4
2430,0,2,3
2431,0,0,1
2432,0,1,2
2433,0,1,2
2434,0,0,3
2435,0,0,2
2436,0,0,1
2437,1,2,2
2438,1,2,2
2439,1,2,2
2440,1,2,2
2441,0,1,3
2442,0,2,3
2443,3,3,4
2444,2,4,4
2445,2,2,4
2446,0,0,3
2447,0,2,4
2448,0,0,1
2449,0,0,2
2450,1,1,4
2451,0,0,1
2452,0,0,3
2453,0,0,1
2454,0,0,2
2455,0,1,1
2456,0,1,2
2457,0,1,2
2458,0,1,2
2459,0,1,2
2460,0,1,2
2461,0,0,3
2462,0,0,3
2463,1,1,2
2464,0,2,3
2465,0,2,3
2466,0,0,0
2467,1,2,3
2468,0,3,4
2469,1,4,4
2470,1,3,4
2471,0,0,1
2472,2,4,4
2473,0,0,1
2474,1,2,2
2475,0,0,2
2476,0,1,3
2477,0,0,2
2478,0,3,4
2479,0,0,1
2480,0,0,3
2481,2,2,6
2482,0,1,3
2483,0,2,2
2484,0,0,1
2485,3,3,4
2486,0,1,3
2487,0,1,2
2488,0,1,2
2489,0,0,0
2490,0,1,2
2491,2,2,5
2492,1,1,4
2493,0,0,3
2494,1,1,4
2495,1,4,4
2496,2,3,5
2497,0,0,2
2498,1,4,4
2499,0,1,3
2500,2,2,4
2501,0,0,2
2502,1,1,2
2503,0,1,5
2504,0,0,2
2505,1,3,5
2506,2,3,5
2507,0,1,3
2508,1,1,4
2509,0,1,5
2510,0,2,5
2511,1,2,3
2512,0,0,3
2513,1,2,2
2514,0,3,6
2515,1,2,5
2516,1,2,3
2517,2,2,5
2518,0,1,2
2519,0,2,2
2520,0,2,3
2521,0,3,4
2522,1,1,2
2523,0,3,4
2524,0,0,0
2525,1,2,3
2526,1,2,5
2527,0,0,2
2528,1,2,5
2529,0,0,1
2530,1,1,2
2531,0,0,2
2532,0,1,3
2533,0,0,1
2534,1,3,5
2535,0,1,3
2536,0,0,2
2537,0,0,1
2538,0,1,2
2539,0,1,1
2540,1,1,4
2541,1,2,4
2542,0,0,2
2543,0,0,2
2544,0,0,2
2545,0,0,2
2546,0,0,2
2547,0,0,2
2548,1,4,4
2549,1,3,5
2550,0,0,1
2551,0,0,1
2552,0,0,1
2553,0,2,4
2554,0,0,2
2555,0,1,3
2556,0,0,2
2557,1,2,5
2558,0,2,4
2559,1,2,3
2560,0,1,3
2561,0,0,2
2562,0,0,2
2563,1,3,5
2564,1,4,4
2565,1,2,2
2566,0,0,1
2567,0,1,1
2568,0,3,4
2569,0,0,1
2570,0,0,1
2571,1,3,5
2572,0,0,1
2573,0,0,1
2574,1,1,2
2575,1,2,2
2576,0,0,2
2577,1,1,4
2578,1,1,3
2579,1,1,4
2580,0,1,2
2581,0,1,2
2582,1,4,4
2583,1,1,2
2584,2,2,6
2585,0,1,2
2586,1,1,2
2587,1,4,4
2588,0,1,2
2589,0,2,5
2590,0,0,2
2591,0,2,2
2592,1,2,3
2593,0,0,1
2594,0,0,1
2595,0,1,2
2596,0,1,2
2597,0,0,1
2598,0,1,3
2599,0,1,2
2600,0,1,5
2601,1,1,2
2602,1,2,4
2603,0,0,1
2604,0,2,4
2605,0,0,2
2606,0,0,2
2607,0,0,2
2608,0,0,2
2609,0,0,2
2610,0,0,2
2611,0,0,2
2612,0,1,5
2613,0,3,4
2614,0,0,2
2615,1,2,3
2616,1,1,4
2617,0,0,2
2618,1,3,5
2619,1,3,5
2620,0,0,1
2621,2,2,6
2622,1,2,3
2623,0,3,4
2624,0,0,1
2625,0,0,3
2626,0,0,3
2627,0,0,2
2628,0,1,1
2629,1,2,2
2630,0,0,1
2631,1,1,4
2632,0,0,3
2633,0,2,3
2634,0,0,2
2635,0,0,2
2636,0,0,1
2637,0,0,1
2638,0,1,2
2639,1,2,2
2640,0,0,2
2641,1,3,4
2642,2,2,6
2643,1,1,3
2644,0,1,3
2645,2,2,6
2646,0,1,2
2647,0,0,3
2648,0,0,3
2649,0,0,2
2650,0,3,4
2651,1,4,4
2652,0,0,3
2653,0,1,3
2654,0,2,4
2655,1,3,5
2656,1,3,5
2657,0,1,3
2658,0,1,1
2659,0,0,2
2660,0,0,1
2661,1,2,2
2662,1,2,3
2663,0,0,1
2664,1,3,4
2665,0,1,2
2666,1,2,4
2667,1,2,3
2668,1,2,2
2669,0,2,3
2670,1,2,3
2671,0,0,1
2672,1,3,4
2673,2,2,6
2674,0,1,3
2675,1,4,4
2676,1,1,4
2677,0,0,3
2678,2,2,6
2679,0,1,3
2680,2,3,5
2681,0,1,2
2682,0,1,3
2683,0,2,4
2684,0,0,2
2685,0,1,2
2686,1,1,4
2687,0,0,2
2688,0,0,2
2689,0,0,2
2690,2,2,6
2691,0,1,2
2692,0,1,1
2693,1,2,4
2694,1,1,4
2695,0,0,3
2696,0,4,4
2697,0,0,1
2698,2,4,4
2699,0,2,2
2700,0,4,4
2701,0,0,2
2702,2,2,6
2703,0,0,2
2704,0,0,5
2705,1,1,4
2706,1,3,5
2707,1,2,4
2708,1,2,4
2709,1,2,4
2710,1,2,4
2711,1,2,4
2712,1,2,4
2713,1,2,4
2714,1,2,4
2715,1,2,4
2716,1,2,4
2717,1,2,4
2718,1,2,4
2719,1,2,4
2720,1,2,4
2721,1,2,4
2722,1,2,4
2723,1,2,4
2724,1,2,4
2725,1,2,4
2726,1,2,4
2727,1,2,4
2728,1,2,4
2729,1,2,4
2730,1,2,4
2731,1,2,4
2732,1,2,4
2733,1,2,4
2734,1,2,4
2735,1,2,4
2736,1,2,4
2737,1,2,4
2738,1,2,4
2739,1,2,4
2740,1,2,4
2741,1,2,4
2742,1,2,4
2743,1,2,4
2744,1,2,4
2745,1,3,4
2746,1,2,2
2747,1,2,2
2748,1,2,3
2749,1,3,5
2750,1,3,4
2751,0,0,1
2752,0,0,0
2753,2,2,6
2754,2,3,5
2755,0,2,3
2756,0,1,3
2757,0,1,3
2758,0,1,2
2759,0,1,5
2760,0,1,2
2761,1,2,2
2762,1,3,4
2763,0,2,3
2764,0,0,2
2765,0,2,2
2766,1,3,5
2767,1,3,5
2768,0,0,1
2769,0,1,2
2770,0,2,2
2771,0,0,1
2772,0,0,5
2773,0,1,1
2774,1,2,3
2775,1,1,2
2776,0,1,1
2777,0,0,0
2778,0,0,3
2779,1,4,4
2780,1,2,3
2781,1,1,2
2782,0,0,0
2783,2,3,5
2784,1,2,3
2785,0,0,2
2786,1,2,3
2787,0,0,2
2788,0,0,2
2789,0,0,1
2790,1,2,2
2791,1,3,4
2792,0,0,1
2793,1,2,2
2794,0,0,2
2795,0,1,2
2796,0,1,2
2797,0,0,1
2798,2,2,5
2799,1,1,3
2800,0,0,1
2801,0,4,4
2802,0,4,4
2803,0,0,1
2804,0,0,1
2805,0,1,3
2806,1,4,4
2807,1,4,4
2808,0,0,1
2809,0,0,1
2810,0,0,3
2811,1,3,4
2812,1,2,2
2813,0,0,2
2814,0,2,5
2815,0,2,3
2816,0,1,2
2817,1,2,4
2818,1,1,2
2819,0,1,2
2820,1,1,4
2821,0,1,2
2822,0,0,2
2823,0,2,2
2824,0,0,2
2825,0,1,1
2826,0,0,1
2827,0,0,1
2828,0,2,2
2829,0,0,1
2830,0,1,2
2831,0,1,2
2832,0,1,2
2833,0,2,3
2834,1,2,3
2835,2,2,6
2836,0,0,1
2837,1,2,3
2838,0,0,3
2839,0,1,5
2840,0,0,1
2841,0,0,3
2842,0,2,2
2843,1,2,3
2844,1,2,5
2845,0,1,1
2846,0,1,2
2847,1,1,2
2848,1,1,4
2849,1,2,2
2850,0,0,1
2851,0,1,3
2852,1,2,3
2853,1,4,4
2854,1,2,3
2855,0,1,3
2856,0,0,2
2857,0,0,2
2858,1,4,4
2859,0,1,3
2860,2,4,4
2861,0,3,4
2862,0,0,2
2863,2,2,5
2864,0,0,5
2865,1,2,3
2866,2,2,4
2867,1,2,2
2868,1,4,4
2869,0,1,3
2870,0,1,2
2871,0,1,5
2872,0,0,1
2873,0,0,2
2874,0,0,2
2875,0,1,2
2876,1,4,4
2877,1,1,2
2878,0,0,1
2879,0,1,2
2880,0,1,5
2881,1,1,2
2882,1,4,4
2883,0,0,2
2884,0,0,2
2885,0,0,3
2886,0,0,2
2887,0,0,2
2888,0,0,1
2889,0,2,2
2890,0,0,2
2891,1,1,3
2892,0,1,5
2893,0,0,1
2894,0,1,1
2895,0,0,2
2896,0,3,5
2897,2,4,4
2898,0,2,2
2899,0,0,2
2900,0,2,2
2901,0,2,2
2902,1,1,2
2903,0,0,3
2904,0,0,2
2905,0,0,5
2906,0,1,3
2907,1,4,4
2908,0,1,1
2909,0,1,1
2910,0,0,1
2911,0,2,2
2912,1,3,4
2913,0,0,1
2914,0,1,1
2915,1,2,2
2916,0,0,2
2917,1,2,2
2918,1,2,2
2919,1,3,4
2920,0,2,2
2921,0,1,1
2922,1,4,4
2923,0,1,2
2924,0,2,3
2925,1,1,4
2926,1,2,2
2927,1,1,2
2928,0,1,2
2929,0,0,1
2930,0,1,2
2931,0,1,2
2932,0,1,1
2933,1,2,2
2934,0,0,3
2935,1,2,2
2936,1,2,4
2937,1,1,2
2938,0,2,3
2939,1,4,4
2940,2,2,4
2941,0,0,2
2942,1,1,2
2943,0,1,2
2944,0,1,2
2945,0,1,2
2946,0,1,5
2947,0,0,1
2948,0,1,2
2949,0,0,1
2950,0,0,1
2951,0,0,1
2952,2,2,2
2953,1,1,2
2954,0,0,1
2955,0,2,2
2956,0,1,1
2957,0,0,1
2958,1,1,3
2959,1,2,2
2960,1,1,2
2961,2,3,6
2962,0,0,3
2963,2,2,6
2964,2,2,5
2965,0,2,2
2966,0,1,5
2967,0,0,2
2968,0,2,5
2969,0,3,4
2970,1,2,2
2971,2,2,2
2972,0,0,2
2973,0,0,2
2974,0,0,1
2975,0,0,2
2976,0,0,2
2977,1,1,2
2978,0,0,2
2979,0,0,2
2980,1,2,2
2981,0,1,3
2982,0,1,3
2983,0,0,2
2984,0,0,3
2985,0,1,2
2986,1,1,4
2987,1,1,4
2988,0,0,1
2989,0,0,3
2990,0,1,1
2991,1,2,3
2992,0,0,2
2993,0,0,2
2994,0,0,2
2995,1,2,3
2996,0,1,2
2997,1,2,2
2998,1,2,3
2999,1,4,4
3000,1,2,2
3001,1,1,3
3002,0,1,2
3003,0,1,2
3004,0,0,1
3005,1,1,2
3006,1,1,3
3007,0,0,2
3008,1,3,5
3009,1,3,5
3010,1,3,5
3011,1,4,4
3012,0,0,1
3013,1,1,4
3014,1,3,4
3015,1,4,4
3016,2,3,6
3017,0,1,3
3018,1,1,4
3019,0,1,3
3020,0,2,5
3021,0,1,1
3022,0,0,2
3023,0,3,6
3024,1,1,2
3025,0,2,2
3026,0,3,6
3027,1,4,4
3028,0,0,1
3029,0,0,2
3030,1,2,2
3031,0,1,5
3032,0,2,2
3033,0,1,5
3034,0,0,1
3035,0,0,1
3036,0,0,2
3037,1,1,4
3038,0,0,2
3039,0,0,1
3040,0,2,3
3041,2,2,6
3042,0,1,3
3043,0,0,2
3044,0,1,3
3045,0,3,4
3046,0,1,2
3047,0,1,2
3048,0,0,1
3049,1,2,2
3050,1,3,5
3051,1,2,4
3052,0,1,2
3053,0,1,5
3054,0,0,2
3055,0,1,2
3056,2,2,6
3057,2,2,6
3058,1,1,4
3059,0,0,2
3060,0,1,3
3061,1,1,3
3062,0,2,4
3063,2,2,6
3064,2,2,5
3065,1,1,4
3066,2,2,4
3067,0,0,2
3068,1,2,2
3069,0,0,5
3070,1,2,2
3071,1,2,2
3072,1,1,4
3073,2,2,6
3074,2,2,4
3075,0,2,5
3076,1,2,2
3077,1,3,5
3078,0,1,3
3079,0,0,1
3080,2,2,5
3081,1,3,5
3082,1,1,2
3083,0,0,2
3084,0,0,2
3085,0,0,1
3086,0,0,1
3087,0,0,1
3088,0,0,1
3089,0,1,1
3090,0,1,3
3091,0,0,1
3092,2,2,2
3093,2,2,4
3094,0,1,5
3095,0,2,2
3096,0,1,1
3097,1,2,2
3098,2,2,6
3099,0,3,4
3100,1,1,2
3101,2,2,2
3102,0,1,2
3103,0,2,2
3104,0,0,2
3105,0,1,2
3106,1,4,4
3107,0,0,2
3108,1,2,2
3109,1,2,3
3110,0,0,1
3111,2,2,6
3112,1,4,4
3113,0,2,4
3114,0,0,1
3115,0,2,3
3116,1,4,4
3117,0,1,1
3118,1,2,3
3119,0,0,2
3120,0,1,3
3121,0,0,2
3122,0,0,1
3123,1,1,3
3124,0,1,2
3125,1,4,4
3126,0,0,2
3127,0,0,2
3128,2,3,6
3129,1,1,4
3130,0,1,3
3131,2,3,6
3132,1,1,4
3133,2,2,6
3134,0,0,2
3135,0,0,1
3136,0,1,1
3137,1,4,4
3138,0,0,1
3139,1,1,2
3140,0,1,2
3141,0,2,5
3142,1,3,4
3143,0,4,4
3144,0,2,2
3145,2,2,6
3146,1,2,2
3147,0,0,1
3148,2,3,5
3149,0,2,2
3150,0,3,4
3151,1,4,4
3152,0,2,3
3153,0,2,3
3154,1,4,4
3155,1,4,4
3156,0,3,5
3157,1,1,2
3158,2,2,4
3159,1,2,2
3160,0,1,3
3161,0,0,2
3162,2,2,5
3163,0,0,2
3164,0,1,2
3165,0,1,3
3166,2,2,4
3167,0,0,1
3168,0,2,3
3169,0,1,3
3170,0,1,3
3171,2,2,6
3172,0,2,2
3173,1,2,3
3174,0,0,1
3175,0,1,3
3176,2,2,4
3177,1,1,2
3178,0,0,1
3179,0,1,3
3180,0,1,3
3181,1,1,3
3182,1,2,2
3183,0,1,1
3184,0,1,3
3185,0,1,2
3186,1,2,2
3187,1,2,2
3188,0,1,1
3189,0,1,3
3190,0,1,1
3191,1,4,4
3192,0,1,1
3193,0,2,5
3194,0,0,2
3195,1,3,4
3196,0,2,2
3197,3,4,4
3198,0,2,2
3199,0,2,3
3200,0,2,3
3201,0,2,3
3202,0,1,5
3203,0,0,2
3204,1,1,2
3205,1,1,4
3206,0,1,2
3207,1,1,2
3208,0,2,2
3209,0,2,5
3210,0,1,5
3211,1,2,2
3212,0,2,4
