명칭,지번주소,도로명주소,X좌표(GRS80TM),Y좌표(GRS80TM),위도X좌표(WGS84),경도Y좌표(WGS84),역사_ID,호선,총 면적,구분,주소(혼재)
석촌,,,,,127.106832,37.505557,2816,8호선,,,
잠실(송파구청),,,,,127.104338,37.514692,2815,8호선,,,
몽촌토성(평화의문),,,,,127.112359,37.517409,2814,8호선,,,
강동구청,,,,,127.120508,37.530341,2813,8호선,,,
천호(풍납토성),,,,,127.123254,37.538113,2812,8호선,,,
암사,,,,,127.127562,37.55021,2811,8호선,,,
부평구청,,,,,126.721599,37.507394,2761,7호선,,,
굴포천,,,,,126.73128,37.506997,2760,7호선,,,
삼산체육관,,,,,126.742153,37.506411,2759,7호선,,,
상동,,,,,126.753083,37.505781,2758,7호선,,,
부천시청,,,,,126.763538,37.504631,2757,7호선,,,
신중동,,,,,126.77596,37.503048,2756,7호선,,,
춘의,,,,,126.787036,37.503663,2755,7호선,,,
부천종합운동장,,,,,126.797337,37.50538,2754,7호선,,,
까치울,,,,,126.810939,37.506207,2753,7호선,,,
온수(성공회대입구),,,,,126.823023,37.492092,2752,7호선,,,
천왕,,,,,126.838713,37.486637,2751,7호선,,,
광명사거리,,,,,126.854876,37.479252,2750,7호선,,,
철산,,,,,126.867911,37.47605,2749,7호선,,,
가산디지털단지,,,,,126.882656,37.480338,2748,7호선,,,
남구로,,,,,126.887249,37.486056,2747,7호선,,,
대림(구로구청),,,,,126.897075,37.493013,2746,7호선,,,
신풍,,,,,126.90993,37.50008,2745,7호선,,,
보라매,,,,,126.920428,37.499872,2744,7호선,,,
신대방삼거리,,,,,126.928276,37.499701,2743,7호선,,,
장승배기,,,,,126.93915,37.504898,2742,7호선,,,
상도,,,,,126.94791,37.502834,2741,7호선,,,
숭실대입구(살피재),,,,,126.953822,37.496029,2740,7호선,,,
남성,,,,,126.971251,37.484596,2739,7호선,,,
이수,,,,,126.981605,37.485196,2738,7호선,,,
내방,,,,,126.993513,37.487618,2737,7호선,,,
고속터미널,,,,,127.005068,37.503367,2736,7호선,,,
반포,,,,,127.011727,37.508178,2735,7호선,,,
논현,,,,,127.021415,37.511093,2734,7호선,,,
학동,,,,,127.031656,37.514229,2733,7호선,,,
강남구청,,,,,127.041255,37.517179,2732,7호선,,,
청담,,,,,127.05335,37.519365,2731,7호선,,,
뚝섬유원지,,,,,127.066704,37.53154,2730,7호선,,,
건대입구,,,,,127.071011,37.540786,2729,7호선,,,
어린이대공원(세종대),,,,,127.074658,37.548014,2728,7호선,,,
군자(능동),,,,,127.079338,37.556897,2727,7호선,,,
중곡,,,,,127.08432,37.565923,2726,7호선,,,
용마산,,,,,127.086727,37.573647,2725,7호선,,,
사가정,,,,,127.088478,37.580894,2724,7호선,,,
면목,,,,,127.087503,37.588579,2723,7호선,,,
상봉(시외버스터미널),,,,,127.085716,37.595577,2722,7호선,,,
중화,,,,,127.079264,37.602545,2721,7호선,,,
먹골,,,,,127.077725,37.610637,2720,7호선,,,
태릉입구,,,,,127.075397,37.618294,2719,7호선,,,
공릉(서울과학기술대),,,,,127.072896,37.625742,2718,7호선,,,
하계,,,,,127.06799,37.636352,2717,7호선,,,
중계,,,,,127.064303,37.644583,2716,7호선,,,
노원,,,,,127.060462,37.654836,2715,7호선,,,
마들,,,,,127.057675,37.66494,2714,7호선,,,
수락산,,,,,127.055315,37.67785,2713,7호선,,,
도봉산,,,,,127.046509,37.689241,2712,7호선,,,
장암,,,,,127.053196,37.700109,2711,7호선,,,
신내,,,,,127.102231,37.613174,2649,6호선,,,
봉화산(서울의료원),,,,,127.091401,37.617283,2648,6호선,,,
화랑대(서울여대입구),,,,,127.084689,37.620064,2647,6호선,,,
태릉입구,,,,,127.074735,37.617338,2646,6호선,,,
석계,,,,,127.065595,37.614872,2645,6호선,,,
돌곶이,,,,,127.056431,37.610537,2644,6호선,,,
상월곡(한국과학기술연구원),,,,,127.048491,37.606377,2643,6호선,,,
월곡(동덕여대),,,,,127.041518,37.601948,2642,6호선,,,
고려대(종암),,,,,127.036296,37.590508,2641,6호선,,,
안암(고대병원앞),,,,,127.029005,37.586272,2640,6호선,,,
보문,,,,,127.019351,37.585274,2639,6호선,,,
창신,,,,,127.015241,37.579661,2638,6호선,,,
동묘앞,,,,,127.015653,37.572279,2637,6호선,,,
신당,,,,,127.016146,37.566154,2636,6호선,,,
청구,,,,,127.013986,37.560608,2635,6호선,,,
약수,,,,,127.010358,37.554263,2634,6호선,,,
버티고개,,,,,127.007055,37.548013,2633,6호선,,,
한강진,,,,,127.001725,37.539631,2632,6호선,,,
이태원,,,,,126.994302,37.534488,2631,6호선,,,
녹사평(용산구청),,,,,126.986695,37.534675,2630,6호선,,,
삼각지,,,,,126.974032,37.535534,2629,6호선,,,
효창공원앞,,,,,126.961384,37.539233,2628,6호선,,,
공덕,,,,,126.951678,37.543555,2627,6호선,,,
대흥(서강대앞),,,,,126.942069,37.547771,2626,6호선,,,
광흥창(서강),,,,,126.931993,37.547456,2625,6호선,,,
상수,,,,,126.922852,37.547716,2624,6호선,,,
합정,,,,,126.913366,37.549209,2623,6호선,,,
망원,,,,,126.910052,37.556094,2622,6호선,,,
마포구청,,,,,126.903343,37.563515,2621,6호선,,,
월드컵경기장(성산),,,,,126.899298,37.569532,2620,6호선,,,
디지털미디어시티,,,,,126.901391,37.576108,2619,6호선,,,
증산(명지대앞),,,,,126.909645,37.583876,2618,6호선,,,
새절(신사),,,,,126.913629,37.591148,2617,6호선,,,
구산,,,,,126.91727,37.611377,2616,6호선,,,
연신내,,,,,126.920625,37.618636,2615,6호선,,,
독바위,,,,,126.933031,37.618456,2614,6호선,,,
불광,,,,,126.92939,37.610873,2613,6호선,,,
역촌,,,,,126.922744,37.606021,2612,6호선,,,
응암,,,,,126.915577,37.598605,2611,6호선,,,
하남시청(덕풍-신장),,,,,127.20612,37.54205,2566,5호선,,,
하남검단산,,,,,127.22345,37.53972,2565,5호선,,,
하남풍산,,,,,127.203864,37.552034,2564,5호선,,,
미사,,,,,127.193877,37.560927,2563,5호선,,,
강일,,,,,127.17593,37.55749,2562,5호선,,,
마천,,,,,127.152781,37.49499,2561,5호선,,,
거여,,,,,127.14415,37.493105,2560,5호선,,,
개롱,,,,,127.13482,37.498079,2559,5호선,,,
오금,,,,,127.127938,37.502057,2558,5호선,,,
방이,,,,,127.126133,37.508857,2557,5호선,,,
올림픽공원(한국체대),,,,,127.130923,37.516201,2556,5호선,,,
둔촌동,,,,,127.136248,37.527788,2555,5호선,,,
상일동,,,,,127.166417,37.556712,2554,5호선,,,
고덕,,,,,127.154151,37.555004,2553,5호선,,,
명일,,,,,127.143999,37.55137,2552,5호선,,,
굽은다리(강동구민회관앞),,,,,127.142853,37.545477,2551,5호선,,,
길동,,,,,127.140004,37.537801,2550,5호선,,,
강동,,,,,127.132481,37.535804,2549,5호선,,,
천호(풍납토성),,,,,127.123308,37.53864,2548,5호선,,,
광나루(장신대),,,,,127.10357,37.545303,2547,5호선,,,
아차산(어린이대공원후문),,,,,127.089761,37.551691,2546,5호선,,,
군자(능동),,,,,127.079577,37.557088,2545,5호선,,,
장한평,,,,,127.064623,37.56144,2544,5호선,,,
답십리,,,,,127.052704,37.566747,2543,5호선,,,
마장,,,,,127.042973,37.5661,2542,5호선,,,
왕십리(성동구청),,,,,127.037059,37.56184,2541,5호선,,,
행당,,,,,127.029476,37.557322,2540,5호선,,,
신금호,,,,,127.020331,37.554548,2539,5호선,,,
청구,,,,,127.013639,37.560276,2538,5호선,,,
동대문역사문화공원,,,,,127.005353,37.564665,2537,5호선,,,
을지로4가,,,,,126.998032,37.567352,2536,5호선,,,
종로3가,,,,,126.990305,37.57254,2535,5호선,,,
광화문(세종문화회관),,,,,126.97717,37.571525,2534,5호선,,,
서대문,,,,,126.966641,37.565773,2533,5호선,,,
충정로(경기대입구),,,,,126.9629,37.560236,2532,5호선,,,
애오개,,,,,126.95682,37.553736,2531,5호선,,,
공덕,,,,,126.951372,37.544431,2530,5호선,,,
마포,,,,,126.945932,37.539574,2529,5호선,,,
여의나루,,,,,126.932901,37.527098,2528,5호선,,,
여의도,,,,,126.924357,37.521747,2527,5호선,,,
신길,,,,,126.914839,37.517623,2526,5호선,,,
영등포시장,,,,,126.905139,37.522669,2525,5호선,,,
영등포구청,,,,,126.89503,37.5242,2524,5호선,,,
양평,,,,,126.886129,37.525569,2523,5호선,,,
오목교(목동운동장앞),,,,,126.875181,37.524496,2522,5호선,,,
목동,,,,,126.864931,37.526065,2521,5호선,,,
신정(은행정),,,,,126.856191,37.524997,2520,5호선,,,
까치산,,,,,126.846683,37.531768,2519,5호선,,,
화곡,,,,,126.840461,37.541513,2518,5호선,,,
우장산,,,,,126.836318,37.548768,2517,5호선,,,
발산,,,,,126.837668,37.558598,2516,5호선,,,
마곡,,,,,126.825448,37.560183,2515,5호선,,,
송정,,,,,126.811973,37.561184,2514,5호선,,,
김포공항,,,,,126.801292,37.562384,2513,5호선,,,
개화산,,,,,126.806171,37.572399,2512,5호선,,,
방화,,,,,126.812741,37.577446,2511,5호선,,,
대화,,,,,126.747569,37.676087,1958,일산선,,,
주엽,,,,,126.761334,37.670072,1957,일산선,,,
정발산,,,,,126.773359,37.659477,1956,일산선,,,
마두,,,,,126.77762,37.652206,1955,일산선,,,
백석,,,,,126.78787,37.643114,1954,일산선,,,
대곡,,,,,126.811024,37.631626,1953,일산선,,,
화정,,,,,126.83265,37.634592,1952,일산선,,,
원당,,,,,126.843041,37.653324,1951,일산선,,,
삼송,,,,,126.895558,37.653083,1950,일산선,,,
지축,,,,,126.91397,37.648017,1949,일산선,,,
원흥,,,,,126.872642,37.650658,1948,일산선,,,
소요산,,,,,127.061034,37.9481,1916,경원선,,,
동두천,,,,,127.05479,37.927878,1915,경원선,,,
보산,,,,,127.057277,37.913702,1914,경원선,,,
동두천중앙,,,,,127.056482,37.901885,1913,경원선,,,
지행,,,,,127.055716,37.892334,1912,경원선,,,
덕정,,,,,127.061277,37.843188,1911,경원선,,,
덕계,,,,,127.056486,37.818486,1910,경원선,,,
양주,,,,,127.044708,37.774381,1909,경원선,,,
녹양,,,,,127.042292,37.75938,1908,경원선,,,
가능,,,,,127.044213,37.748577,1907,경원선,,,
의정부,,,,,127.045958,37.738415,1906,경원선,,,
회룡,,,,,127.04736,37.724416,1905,경원선,,,
망월사,,,,,127.047455,37.709914,1904,경원선,,,
도봉산,,,,,127.046049,37.689534,1903,경원선,,,
도봉,,,,,127.045595,37.679563,1902,경원선,,,
방학,,,,,127.044273,37.667503,1901,경원선,,,
인천,,,,,126.617326,37.476403,1891,수인선,,,
신포,,,,,126.623853,37.46874,1890,수인선,,,
숭의,,,,,126.638297,37.460789,1889,수인선,,,
인하대,,,,,126.649619,37.448493,1888,수인선,,,
송도,,,,,126.657772,37.428514,1886,수인선,,,
연수,,,,,126.67894,37.417804,1885,수인선,,,
원인재,,,,,126.686648,37.413049,1884,수인선,,,
남동인더스파크,,,,,126.695216,37.407722,1883,수인선,,,
호구포,,,,,126.708627,37.401637,1882,수인선,,,
인천논현,,,,,126.722478,37.400614,1881,수인선,,,
소래포구,,,,,126.733522,37.40095,1880,수인선,,,
월곶,,,,,126.742699,37.391769,1879,수인선,,,
달월,,,,,126.745177,37.379681,1878,수인선,,,
사리,,,,,126.85685,37.28998,1877,수인선,,,
야목,,,,,126.879483,37.264179,1876,수인선,,,
어천,,,,,126.90879,37.250102,1875,수인선,,,
오목천,,,,,126.963676,37.24304,1874,수인선,,,
고색,,,,,126.980248,37.24963,1873,수인선,,,
매교,,,,,127.015678,37.265481,1872,분당선,,,
수원시청,,,,,127.030736,37.261911,1871,분당선,,,
매탄권선,,,,,127.040566,37.252759,1870,분당선,,,
망포,,,,,127.057353,37.245795,1869,분당선,,,
영통,,,,,127.071394,37.251568,1868,분당선,,,
청명,,,,,127.078934,37.259489,1867,분당선,,,
상갈,,,,,127.108847,37.26181,1866,분당선,,,
기흥,,,,,127.11591,37.275061,1865,분당선,,,
신갈,,,,,127.111313,37.286102,1864,분당선,,,
구성,,,,,127.105664,37.298969,1863,분당선,,,
죽전,,,,,127.107395,37.324753,1862,분당선,,,
보정,,,,,127.108196,37.312752,1861,분당선,,,
이매,,,,,127.128248,37.395371,1860,분당선,,,
오리,,,,,127.108942,37.339824,1859,분당선,,,
미금,,,,,127.10891,37.350077,1858,분당선,,,
정자,,,,,127.10807,37.365994,1857,분당선,,,
수내,,,,,127.114322,37.378455,1856,분당선,,,
서현,,,,,127.123592,37.385126,1855,분당선,,,
야탑,,,,,127.128715,37.411185,1854,분당선,,,
모란,,,,,127.129104,37.432052,1853,분당선,,,
태평,,,,,127.127709,37.440019,1852,분당선,,,
가천대,,,,,127.126697,37.448605,1851,분당선,,,
선정릉,,,,,127.043677,37.510735,1850,분당선,,,
강남구청,,,,,127.041151,37.517469,1849,분당선,,,
압구정로데오,,,,,127.040534,37.527381,1848,분당선,,,
서울숲,,,,,127.044707,37.543617,1847,분당선,,,
수원,,,,,126.999422,37.265917,1846,분당선,,,
도화,,,,,126.668672,37.46607,1823,경인선,,,
중동,,,,,126.764843,37.486562,1822,경인선,,,
온수(성공회대입구),,,,,126.824086,37.492433,1821,경인선,,,
도원,,,,,126.642706,37.468446,1817,경인선,,,
간석,,,,,126.694181,37.464737,1816,경인선,,,
부개,,,,,126.74109,37.488418,1815,경인선,,,
소사,,,,,126.79544,37.482753,1814,경인선,,,
구일,,,,,126.870793,37.496756,1813,경인선,,,
인천,,,,,126.616801,37.476079,1812,경인선,,,
동인천,,,,,126.632802,37.475276,1811,경인선,,,
제물포,,,,,126.656666,37.466769,1810,경인선,,,
주안,,,,,126.679742,37.465047,1809,경인선,,,
동암,,,,,126.702896,37.471408,1808,경인선,,,
백운,,,,,126.707704,37.483664,1807,경인선,,,
부평,,,,,126.724506,37.489445,1806,경인선,,,
송내,,,,,126.753664,37.4876,1805,경인선,,,
부천,,,,,126.782686,37.48405,1804,경인선,,,
역곡,,,,,126.811502,37.485178,1803,경인선,,,
오류동,,,,,126.845365,37.494526,1802,경인선,,,
개봉,,,,,126.85968,37.494594,1801,경인선,,,
수리산,,,,,126.925365,37.349801,1763,안산선,,,
오이도,,,,,126.738714,37.362357,1762,안산선,,,
정왕,,,,,126.742989,37.351735,1761,안산선,,,
신길온천,,,,,126.765844,37.338212,1760,안산선,,,
안산,,,,,126.788532,37.327082,1759,안산선,,,
초지,,,,,126.805913,37.320646,1758,안산선,,,
고잔,,,,,126.823144,37.316784,1757,안산선,,,
중앙,,,,,126.838573,37.315941,1756,안산선,,,
한대앞,,,,,126.85344,37.309689,1755,안산선,,,
상록수,,,,,126.866489,37.302795,1754,안산선,,,
반월,,,,,126.903524,37.312212,1753,안산선,,,
대야미,,,,,126.917332,37.328467,1752,안산선,,,
산본,,,,,126.933274,37.358101,1751,안산선,,,
광명,,,,,126.884466,37.416182,1750,경부선,,,
서동탄,,,,,127.051672,37.195504,1749,경부선,,,
당정,,,,,126.948345,37.344285,1729,경부선,,,
천안,,,,,127.146826,36.810005,1728,경부선,,,
두정,,,,,127.14896,36.833705,1727,경부선,,,
직산,,,,,127.143904,36.870593,1726,경부선,,,
성환,,,,,127.126964,36.916076,1725,경부선,,,
평택,,,,,127.085159,36.990726,1724,경부선,,,
지제,,,,,127.070444,37.0188,1723,경부선,,,
서정리,,,,,127.052819,37.056496,1722,경부선,,,
송탄,,,,,127.054301,37.075696,1721,경부선,,,
진위,,,,,127.062278,37.109447,1720,경부선,,,
오산,,,,,127.06672,37.145885,1719,경부선,,,
오산대,,,,,127.063197,37.168953,1718,경부선,,,
세마,,,,,127.04318,37.187533,1717,경부선,,,
병점,,,,,127.032731,37.207503,1716,경부선,,,
세류,,,,,127.013222,37.245025,1715,경부선,,,
독산,,,,,126.889249,37.466613,1714,경부선,,,
수원,,,,,126.999561,37.266348,1713,경부선,,,
화서,,,,,126.989627,37.283862,1712,경부선,,,
성균관대,,,,,126.97075,37.300349,1711,경부선,,,
의왕,,,,,126.948217,37.320852,1710,경부선,,,
군포,,,,,126.948462,37.35356,1709,경부선,,,
금정,,,,,126.943429,37.372221,1708,경부선,,,
명학,,,,,126.935433,37.384653,1707,경부선,,,
안양,,,,,126.922874,37.401592,1706,경부선,,,
관악,,,,,126.908706,37.419232,1705,경부선,,,
석수,,,,,126.902295,37.435047,1704,경부선,,,
금천구청,,,,,126.89398,37.455626,1703,경부선,,,
가산디지털단지,,,,,126.882581,37.481581,1702,경부선,,,
구로,,,,,126.881966,37.503039,1701,경부선,,,
여주,,,,,127.628816,37.282308,1511,경강선,,,
세종대왕릉,,,,,127.570938,37.295309,1510,경강선,,,
부발,,,,,127.490277,37.260192,1509,경강선,,,
이천,,,,,127.44226,37.265579,1508,경강선,,,
신둔도예촌,,,,,127.40476,37.317185,1507,경강선,,,
곤지암,,,,,127.34674,37.351315,1506,경강선,,,
초월,,,,,127.299,37.374419,1505,경강선,,,
경기광주,,,,,127.25263,37.399907,1504,경강선,,,
삼동,,,,,127.20336,37.409522,1503,경강선,,,
이매,,,,,127.127819,37.394655,1502,경강선,,,
판교,,,,,127.111217,37.394761,1501,경강선,,,
금정,,,,,126.943417,37.372209,1458,과천선,,,
범계,,,,,126.950806,37.389793,1457,과천선,,,
평촌,,,,,126.963883,37.394287,1456,과천선,,,
인덕원,,,,,126.976715,37.401553,1455,과천선,,,
정부과천청사,,,,,126.98978,37.426513,1454,과천선,,,
과천,,,,,126.996568,37.433021,1453,과천선,,,
대공원,,,,,127.006523,37.435675,1452,과천선,,,
경마공원,,,,,127.007888,37.443885,1451,과천선,,,
선바위,,,,,127.002303,37.451673,1450,과천선,,,
신창(순천향대),,,,,126.951108,36.769502,1408,장항선,,,
온양온천,,,,,127.003249,36.780483,1407,장항선,,,
배방,,,,,127.052991,36.777629,1405,장항선,,,
탕정,,,,,127.08485,36.78866,1404,장항선,,,
아산,,,,,127.104361,36.792053,1403,장항선,,,
쌍용(나사렛대),,,,,127.1214,36.793759,1402,장항선,,,
