명칭,latitude,longitude,Station_line,구분,Area(m^2)
야탑,37.411185,127.128715,분당선,지하철,
모란,37.432052,127.129104,분당선,지하철,
태평,37.440019,127.127709,분당선,지하철,
가천대,37.448605,127.126697,분당선,지하철,
선정릉,37.510735,127.043677,분당선,지하철,
강남구청,37.517469,127.041151,분당선,지하철,
압구정로데오,37.527381,127.040534,분당선,지하철,
서울숲,37.543617,127.044707,분당선,지하철,
수원,37.265917,126.999422,분당선,지하철,
도화,37.46607,126.668672,경인선,지하철,
중동,37.486562,126.764843,경인선,지하철,
온수(성공회대입구),37.492433,126.824086,경인선,지하철,
도원,37.468446,126.642706,경인선,지하철,
간석,37.464737,126.694181,경인선,지하철,
부개,37.488418,126.74109,경인선,지하철,
소사,37.482753,126.79544,경인선,지하철,
구일,37.496756,126.870793,경인선,지하철,
인천,37.476079,126.616801,경인선,지하철,
동인천,37.475276,126.632802,경인선,지하철,
제물포,37.466769,126.656666,경인선,지하철,
주안,37.465047,126.679742,경인선,지하철,
동암,37.471408,126.702896,경인선,지하철,
백운,37.483664,126.707704,경인선,지하철,
부평,37.489445,126.724506,경인선,지하철,
송내,37.4876,126.753664,경인선,지하철,
부천,37.48405,126.782686,경인선,지하철,
역곡,37.485178,126.811502,경인선,지하철,
오류동,37.494526,126.845365,경인선,지하철,
개봉,37.494594,126.85968,경인선,지하철,
수리산,37.349801,126.925365,안산선,지하철,
오이도,37.362357,126.738714,안산선,지하철,
정왕,37.351735,126.742989,안산선,지하철,
신길온천,37.338212,126.765844,안산선,지하철,
안산,37.327082,126.788532,안산선,지하철,
초지,37.320646,126.805913,안산선,지하철,
고잔,37.316784,126.823144,안산선,지하철,
중앙,37.315941,126.838573,안산선,지하철,
한대앞,37.309689,126.85344,안산선,지하철,
상록수,37.302795,126.866489,안산선,지하철,
반월,37.312212,126.903524,안산선,지하철,
대야미,37.328467,126.917332,안산선,지하철,
산본,37.358101,126.933274,안산선,지하철,
광명,37.416182,126.884466,경부선,지하철,
서동탄,37.195504,127.051672,경부선,지하철,
당정,37.344285,126.948345,경부선,지하철,
천안,36.810005,127.146826,경부선,지하철,
두정,36.833705,127.14896,경부선,지하철,
직산,36.870593,127.143904,경부선,지하철,
성환,36.916076,127.126964,경부선,지하철,
평택,36.990726,127.085159,경부선,지하철,
지제,37.0188,127.070444,경부선,지하철,
서정리,37.056496,127.052819,경부선,지하철,
송탄,37.075696,127.054301,경부선,지하철,
진위,37.109447,127.062278,경부선,지하철,
오산,37.145885,127.06672,경부선,지하철,
오산대,37.168953,127.063197,경부선,지하철,
세마,37.187533,127.04318,경부선,지하철,
병점,37.207503,127.032731,경부선,지하철,
세류,37.245025,127.013222,경부선,지하철,
독산,37.466613,126.889249,경부선,지하철,
수원,37.266348,126.999561,경부선,지하철,
화서,37.283862,126.989627,경부선,지하철,
성균관대,37.300349,126.97075,경부선,지하철,
의왕,37.320852,126.948217,경부선,지하철,
군포,37.35356,126.948462,경부선,지하철,
금정,37.372221,126.943429,경부선,지하철,
명학,37.384653,126.935433,경부선,지하철,
안양,37.401592,126.922874,경부선,지하철,
관악,37.419232,126.908706,경부선,지하철,
석수,37.435047,126.902295,경부선,지하철,
금천구청,37.455626,126.89398,경부선,지하철,
가산디지털단지,37.481581,126.882581,경부선,지하철,
구로,37.503039,126.881966,경부선,지하철,
여주,37.282308,127.628816,경강선,지하철,
세종대왕릉,37.295309,127.570938,경강선,지하철,
부발,37.260192,127.490277,경강선,지하철,
이천,37.265579,127.44226,경강선,지하철,
신둔도예촌,37.317185,127.40476,경강선,지하철,
곤지암,37.351315,127.34674,경강선,지하철,
초월,37.374419,127.299,경강선,지하철,
경기광주,37.399907,127.25263,경강선,지하철,
삼동,37.409522,127.20336,경강선,지하철,
이매,37.394655,127.127819,경강선,지하철,
판교,37.394761,127.111217,경강선,지하철,
금정,37.372209,126.943417,과천선,지하철,
범계,37.389793,126.950806,과천선,지하철,
평촌,37.394287,126.963883,과천선,지하철,
인덕원,37.401553,126.976715,과천선,지하철,
정부과천청사,37.426513,126.98978,과천선,지하철,
과천,37.433021,126.996568,과천선,지하철,
대공원,37.435675,127.006523,과천선,지하철,
경마공원,37.443885,127.007888,과천선,지하철,
선바위,37.451673,127.002303,과천선,지하철,
신창(순천향대),36.769502,126.951108,장항선,지하철,
온양온천,36.780483,127.003249,장항선,지하철,
배방,36.777629,127.052991,장항선,지하철,
탕정,36.78866,127.08485,장항선,지하철,
아산,36.792053,127.104361,장항선,지하철,
쌍용(나사렛대),36.793759,127.1214,장항선,지하철,
봉명,36.801215,127.135763,장항선,지하철,
춘천,37.885054,127.717023,경춘선,지하철,
남춘천,37.864007,127.723792,경춘선,지하철,
김유정,37.818466,127.71434,경춘선,지하철,
강촌,37.805723,127.634146,경춘선,지하철,
백양리,37.830779,127.58933,경춘선,지하철,
굴봉산,37.832067,127.557695,경춘선,지하철,
가평,37.814536,127.510739,경춘선,지하철,
상천,37.770246,127.454821,경춘선,지하철,
청평,37.735488,127.42661,경춘선,지하철,
대성리,37.684071,127.379319,경춘선,지하철,
마석,37.652782,127.311767,경춘선,지하철,
천마산,37.658978,127.285379,경춘선,지하철,
평내호평,37.653225,127.244493,경춘선,지하철,
금곡,37.637382,127.207853,경춘선,지하철,
사릉,37.65108,127.176933,경춘선,지하철,
퇴계원,37.648311,127.143952,경춘선,지하철,
별내,37.64202,127.12684,경춘선,지하철,
갈매,37.634118,127.114757,경춘선,지하철,
신내,37.612887,127.103218,경춘선,지하철,
디지털미디어시티,37.577475,126.900453,경의중앙선,지하철,
홍대입구,37.557641,126.926683,경의중앙선,지하철,
공덕,37.542596,126.952099,경의중앙선,지하철,
서울역,37.557231,126.97103,경의중앙선,지하철,
임진강,37.888421,126.746765,경의중앙선,지하철,
문산,37.854619,126.788047,경의중앙선,지하철,
파주,37.815298,126.792783,경의중앙선,지하철,
월롱,37.796188,126.792587,경의중앙선,지하철,
금촌,37.766217,126.774644,경의중앙선,지하철,
금릉,37.751322,126.765347,경의중앙선,지하철,
운정,37.725826,126.767257,경의중앙선,지하철,
야당,37.712327,126.761356,경의중앙선,지하철,
탄현,37.694023,126.761086,경의중앙선,지하철,
일산,37.682077,126.769846,경의중앙선,지하철,
풍산,37.672346,126.786243,경의중앙선,지하철,
백마,37.658239,126.794461,경의중앙선,지하철,
곡산,37.645676,126.801762,경의중앙선,지하철,
능곡,37.618808,126.820783,경의중앙선,지하철,
행신,37.612102,126.834146,경의중앙선,지하철,
강매,37.612314,126.843223,경의중앙선,지하철,
화전,37.602888,126.868387,경의중앙선,지하철,
수색,37.580842,126.895611,경의중앙선,지하철,
디지털미디어시티,37.577475,126.900453,경의중앙선,지하철,
가좌,37.568491,126.915487,경의중앙선,지하철,
홍대입구,37.557641,126.926683,경의중앙선,지하철,
서강대,37.551881,126.935711,경의중앙선,지하철,
공덕,37.542596,126.952099,경의중앙선,지하철,
효창공원앞,37.538579,126.96221,경의중앙선,지하철,
신촌,37.559733,126.942597,경의중앙선,지하철,
서울역,37.557231,126.97103,경의중앙선,지하철,
지평,37.476393,127.629874,중앙선,지하철,
용문,37.48223,127.594647,중앙선,지하철,
원덕,37.468672,127.547076,중앙선,지하철,
양평,37.492773,127.491837,중앙선,지하철,
오빈,37.506062,127.473868,중앙선,지하철,
아신,37.51382,127.443173,중앙선,지하철,
국수,37.516169,127.399367,중앙선,지하철,
신원,37.525545,127.372921,중앙선,지하철,
양수,37.545981,127.329098,중앙선,지하철,
운길산,37.554669,127.310115,중앙선,지하철,
팔당,37.547371,127.243939,중앙선,지하철,
도심,37.579622,127.222672,중앙선,지하철,
덕소,37.586781,127.208832,중앙선,지하철,
양정,37.60533,127.19364,중앙선,지하철,
도농,37.608806,127.161153,중앙선,지하철,
구리,37.603392,127.143869,중앙선,지하철,
양원,37.606596,127.107906,중앙선,지하철,
망우,37.59955,127.091909,중앙선,지하철,
상봉(시외버스터미널),37.596678,127.08504,중앙선,지하철,
중랑,37.594917,127.076116,중앙선,지하철,
신길,37.516862,126.917865,경부선,지하철,
복정,37.470345,127.126658,분당선,지하철,
수서,37.487472,127.101422,분당선,지하철,
대모산입구,37.491373,127.07272,분당선,지하철,
개포동,37.489116,127.06614,분당선,지하철,
구룡,37.486839,127.058856,분당선,지하철,
도곡,37.491224,127.055186,분당선,지하철,
한티,37.496237,127.052873,분당선,지하철,
선릉,37.504856,127.048807,분당선,지하철,
창동,37.653007,127.047806,경원선,지하철,
녹천,37.644799,127.051269,경원선,지하철,
월계,37.633212,127.058831,경원선,지하철,
광운대,37.623632,127.061835,경원선,지하철,
석계,37.614532,127.065934,경원선,지하철,
신이문,37.601854,127.067325,경원선,지하철,
외대앞,37.596073,127.063549,경원선,지하철,
회기,37.58946,127.057583,중앙선,지하철,
청량리(서울시립대입구),37.580759,127.0483,경원선,지하철,
왕십리(성동구청),37.561827,127.038352,경원선,지하철,
응봉,37.549946,127.034538,경원선,지하철,
옥수,37.540446,127.018672,경원선,지하철,
한남,37.52943,127.009169,경원선,지하철,
서빙고,37.519594,126.988537,경원선,지하철,
이촌(국립중앙박물관),37.522427,126.973406,경원선,지하철,
신도림,37.508787,126.891144,경부선,지하철,
영등포,37.515504,126.907628,경부선,지하철,
대방,37.513342,126.926382,경부선,지하철,
노량진,37.514149,126.94271,경부선,지하철,
용산,37.529849,126.964561,경부선,지하철,
남영,37.541021,126.9713,경부선,지하철,
서울역,37.554337,126.971134,경부선,지하철,
남태령,37.463873,126.989134,4호선,지하철,
사당,37.476955,126.981651,4호선,지하철,
총신대입구(이수),37.486263,126.981989,4호선,지하철,
동작(현충원),37.502852,126.980347,4호선,지하철,
이촌(국립중앙박물관),37.522295,126.974733,4호선,지하철,
신용산,37.52917,126.967894,4호선,지하철,
삼각지,37.534075,126.9726,4호선,지하철,
숙대입구(갈월),37.54456,126.972106,4호선,지하철,
서울역,37.55281,126.972556,4호선,지하철,
회현(남대문시장),37.558514,126.978246,4호선,지하철,
명동,37.560989,126.986325,4호선,지하철,
충무로,37.561207,126.99408,4호선,지하철,
동대문역사문화공원,37.565133,127.007885,4호선,지하철,
동대문,37.57093,127.009287,4호선,지하철,
혜화,37.582336,127.001844,4호선,지하철,
한성대입구(삼선교),37.588458,127.006221,4호선,지하철,
성신여대입구(돈암),37.592612,127.016441,4호선,지하철,
길음,37.603407,127.025053,4호선,지하철,
미아사거리,37.613292,127.030053,4호선,지하철,
미아(서울사이버대학),37.62667,127.025983,4호선,지하철,
수유(강북구청),37.638052,127.025732,4호선,지하철,
쌍문,37.648627,127.034709,4호선,지하철,
창동,37.653088,127.047274,4호선,지하철,
노원,37.65627,127.063276,4호선,지하철,
상계,37.660878,127.073572,4호선,지하철,
당고개,37.670272,127.079066,4호선,지하철,
오금,37.502129,127.128319,3호선,지하철,
경찰병원,37.495918,127.12454,3호선,지하철,
가락시장,37.492245,127.117757,3호선,지하철,
수서,37.487378,127.101907,3호선,지하철,
일원,37.483681,127.08439,3호선,지하철,
대청,37.493514,127.079532,3호선,지하철,
학여울,37.496663,127.070594,3호선,지하철,
대치,37.494612,127.063642,3호선,지하철,
도곡,37.490922,127.055452,3호선,지하철,
매봉,37.486947,127.046769,3호선,지하철,
양재(서초구청),37.484477,127.033902,3호선,지하철,
남부터미널(예술의전당),37.485013,127.016189,3호선,지하철,
교대(법원.검찰청),37.493025,127.013786,3호선,지하철,
고속터미널,37.504891,127.004916,3호선,지하철,
잠원,37.512759,127.01122,3호선,지하철,
신사,37.516334,127.020114,3호선,지하철,
압구정,37.527072,127.028461,3호선,지하철,
옥수,37.541684,127.017269,3호선,지하철,
금호,37.548034,127.015872,3호선,지하철,
약수,37.554867,127.010541,3호선,지하철,
동대입구,37.559052,127.005602,3호선,지하철,
충무로,37.56143,126.994072,3호선,지하철,
을지로3가,37.566672,126.992548,3호선,지하철,
종로3가,37.571605,126.991791,3호선,지하철,
안국,37.576477,126.985443,3호선,지하철,
경복궁(정부서울청사),37.575762,126.97353,3호선,지하철,
독립문,37.574571,126.957748,3호선,지하철,
무악재,37.582299,126.950291,3호선,지하철,
홍제,37.589066,126.943736,3호선,지하철,
녹번,37.600927,126.935756,3호선,지하철,
불광,37.610553,126.92982,3호선,지하철,
연신내,37.619229,126.921038,3호선,지하철,
구파발,37.636763,126.918821,3호선,지하철,
지축,37.648033,126.913917,3호선,지하철,
용두(동대문구청),37.574028,127.038091,2호선,지하철,
신정네거리,37.520074,126.852912,2호선,지하철,
양천구청,37.512398,126.865819,2호선,지하철,
